tipo;chave;status;detalhe
paginacao_itens;00394502000144-1-007819/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-007820/2025;completude_nao_comprovada;"4 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-008748/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502000144-1-009473/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-010154/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-010416/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-010442/2025;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-010586/2025;completude_nao_comprovada;"8 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-010590/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-010591/2025;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-010838/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502000144-1-012927/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502000144-1-013755/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502000144-1-014669/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502000144-1-014716/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502001205-1-000471/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502001205-1-000473/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502001205-1-000511/2025;completude_nao_comprovada;"7 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502001205-1-000699/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502001205-1-000700/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-000397/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-000780/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-001047/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502002864-1-001066/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-001691/2025;completude_nao_comprovada;"5 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-001838/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-001926/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502002864-1-002625/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-002756/2025;completude_nao_comprovada;"7 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-002757/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-002758/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-002924/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394502002864-1-003384/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394502022890-1-000192/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000012/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000013/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000309/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000316/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000346/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000362/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000490/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000549/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000555/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000557/2025;completude_nao_comprovada;"6 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-000661/2026;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394544000185-1-000871/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001008/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001292/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001293/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001295/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001364/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001398/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001781/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001789/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001790/2025;completude_nao_comprovada;"7 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-001850/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394544000185-1-001892/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394544000185-1-001902/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394544000185-1-002164/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-002170/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-002171/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-002172/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-002189/2025;completude_nao_comprovada;"5 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-002192/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-002412/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394544000185-1-002987/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000001/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000001/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000002/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000002/2026;completude_nao_comprovada;"6 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000003/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000003/2026;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000004/2025;completude_nao_comprovada;"9 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000006/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000007/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000007/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000008/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000009/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000009/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000010/2026;completude_nao_comprovada;"9 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000011/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000013/2025;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000014/2026;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000015/2025;completude_nao_comprovada;"8 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000016/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000016/2026;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000017/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000018/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000021/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000022/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000023/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000024/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000025/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000026/2025;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000030/2025;completude_nao_comprovada;"6 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000031/2025;completude_nao_comprovada;"4 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000034/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000036/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000037/2025;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000038/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000041/2025;completude_nao_comprovada;"2 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000045/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000048/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000049/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000050/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000052/2025;completude_nao_comprovada;"1 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000053/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000056/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000057/2025;completude_nao_comprovada_alta_prioridade;"exatamente 10 itens armazenados; tamanho tipico de 1a pagina do endpoint. Bug v1: coletor fez 1 chamada sem parametros pagina/tamanhoPagina e assumiu completude. Requer nova consulta paginada real (pagina=1,2,3,... ate esgotar) para confirmar total."
paginacao_itens;00394577000125-1-000234/2024;completude_nao_comprovada;"6 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
paginacao_itens;00394577000125-1-000235/2024;completude_nao_comprovada;"3 itens armazenados via chamada unica sem paginacao (bug v1); pode estar completo (lista curta) ou truncado. Nao ha evidencia suficiente para afirmar completude sem repetir a consulta com paginacao real."
